Hops,Time to Compute,Traveled,Ping
5,0.490991,17287960.222075585,57.666428477691866
5,0.495491,17139451.413644243,57.17105641125354
5,0.476993,17768363.211978145,59.26888037495562
5,0.486991,17456498.115054403,58.22861037922316
5,0.479492,17585763.712118242,58.659794001348196
5,0.500991,17542738.6217648,58.51627774704511
5,0.485491,17711837.92704187,59.0803323184419
5,0.500492,17694963.18791177,59.02404424717002
5,0.50699,16974220.989459883,56.61990703815403
5,0.482991,17200189.458405703,57.373656722054754
5,0.510491,18018423.57011522,60.1029919515894
5,0.489992,18237926.806752946,60.8351759416953
5,0.481494,17856314.773791615,59.56225520828855
5,0.494492,17613771.667976998,58.753218486515216
5,0.495492,18312824.074621215,61.08500633725492
5,0.487992,17749515.358963527,59.2060107041637
5,0.490491,16961254.896453626,56.576656807046625
5,0.489992,17782765.4465806,59.316921058816106
5,0.490492,16989807.690943066,56.671898678274495
5,0.514993,17355598.09860544,57.892044150055064
5,0.499492,17564916.07922368,58.590253782849295
5,0.500492,17127034.431872975,57.129637818080965
6,0.572489,17730592.575691313,59.14289109293435
5,0.481519,17491584.574979376,58.34564621258974
5,0.515992,18259944.992803484,60.908620705263786
5,0.478491,17906170.89356877,59.72855732423356
5,0.483991,17147287.369867254,57.19719434790332
4,0.417006,18709714.50942182,62.40889033385758
5,0.484493,17325096.981809027,57.79030337510903
5,0.490492,17118887.871212646,57.10246381654329
5,0.486492,17660326.325904135,58.908508111038444
6,0.56849,17521640.723275602,58.4459027323743
5,0.480492,17616592.80684699,58.76262879292397
5,0.492992,17694990.705908515,59.02413603732749
5,0.491492,17595230.17381165,58.691370718853754
5,0.479991,17971976.229331084,59.948060298525604
5,0.491981,17660429.173072606,58.908851172267674
5,0.514993,18282349.35053323,60.98335359890853
5,0.493492,17564558.14836892,58.58905985402422
5,0.508493,17721173.797253244,59.111473429649095
5,0.489988,17206664.311861727,57.39525450854483
5,0.482491,17349823.46415018,57.872782042754864
5,0.478492,17935597.351138465,59.826713421829616
5,0.499491,17609862.252566896,58.740178080287976
5,0.477992,17069821.877509415,56.93879727750526
5,0.489992,17248468.62729181,57.534698695993235
5,0.494492,17822485.055843413,59.44941141495372
5,0.485492,17445778.617100734,58.19285398262568
5,0.480992,17153625.089155078,57.21833470404298
5,0.491491,17727945.70278726,59.134062075222005
5,0.476492,17550596.378476746,58.54248840229904
5,0.480991,17573569.46786474,58.61911838056639
5,0.502991,17753034.406110797,59.217748982018406
5,0.495492,17585723.975191522,58.65966145322724
5,0.52249,17309754.502721086,57.73912637321697
5,0.489493,18038013.09950906,60.16833558850146
5,0.478505,17689470.011986326,59.00572098447443
5,0.496993,17819994.236653194,59.441102936403425
5,0.488503,17930634.99292088,59.81016077643021
5,0.49499,17317818.473340437,57.76602488402989
5,0.510495,17934799.913375705,59.824053455753756
5,0.50249,17206243.662829228,57.393851374396256
5,0.47949,17922192.35510522,59.78199916780168
5,0.475491,16818190.791834556,56.099446317737076
5,0.490021,17438054.86475444,58.16709031782454
5,0.489992,17206191.244295493,57.39367652498731
5,0.490994,17187967.173967574,57.332887569284175
5,0.493987,17271705.07604771,57.61220714655912
5,0.508505,18475364.64539077,61.62718332508931
5,0.507492,18183329.387928974,60.65305855437862
5,0.484993,18375265.633309364,61.293288958910175
5,0.493491,19013454.377929684,63.422057484761
5,0.487992,18074410.83655911,60.28974537157502
5,0.496491,17467437.552288834,58.26510041429739
5,0.497992,17365087.81675544,57.92369844275014
5,0.491991,18304662.609706704,61.057782620476296
5,0.492993,18032327.592459798,60.14937077822865
5,0.495991,18373795.088703696,61.288383750069066
5,0.508491,18357036.800682284,61.23248411788682
5,0.496992,17261407.839526895,57.577859262498905
5,0.470991,17537687.61770343,58.499429410936976
5,0.489492,17764409.672702853,59.255692787355706
5,0.494492,17554019.628145102,58.553907134157846
5,0.493992,17396487.938890263,58.02843797673903
5,0.511992,18053102.507112063,60.21866843477897
5,0.504491,17922807.344599847,59.78405055195867
5,0.475491,17541120.308577687,58.51087963526903
5,0.493492,18029391.675525375,60.13957761340524
5,0.479992,17266013.239250224,57.593221222518764
5,0.494991,17484150.16835665,58.320847701239856
5,0.484495,17420049.429084152,58.10703064884379
5,0.488992,18114425.206192672,60.423218942482904
5,0.483993,17330208.996021636,57.80735521917748
5,0.504992,17441425.66384701,58.17833409339363
5,0.489992,18451442.781419005,61.54738857544503
5,0.501993,17570825.955448773,58.60996700813836
5,0.488492,18066196.61357048,60.26234567280265
5,0.487992,17379416.405554883,57.971493470652526
5,0.485992,17719927.102769457,59.10731490444662
5,0.482016,17578565.201725233,58.63578235512782
5,0.479491,17446304.734056503,58.19460891990058
5,0.484015,17358793.855529394,57.902704047794295
5,0.491992,17297685.098573953,57.69886717420919
5,0.494992,17246496.505609576,57.528120406103795
5,0.501491,17308134.526287764,57.733722713448685
5,0.491992,17615330.357665997,58.75841771570795
5,0.494491,18331100.828673493,61.1459710269477
5,0.473992,16839385.11920208,56.17014298452553
5,0.478492,17762860.92301117,59.25052671442529
5,0.492002,18157834.168644525,60.56801565628631
5,0.479989,17571230.86708237,58.61131764797433
5,0.484002,18215618.54639248,60.76076359437304
5,0.48599,17208903.934764806,57.40272508646718
5,0.491491,17278219.36728069,57.633936483313946
5,0.520992,18653402.763158962,62.221054565692484
5,0.498491,18694654.92119309,62.35865695430672
5,0.490991,17532939.966398764,58.483592950713756
5,0.510493,17600806.41563698,58.70997105956855
5,0.486992,17693935.19993387,59.02061524834991
5,0.490493,19626066.847025625,65.4655127380044
5,0.469992,17162089.353928585,57.24656845243826
5,0.484992,18323742.17012791,61.121425183987654
5,0.483993,17527908.81985191,58.46681085214469
5,0.487992,17416904.399058577,58.09653995782528
5,0.500991,17966248.00722619,59.928953006163006
5,0.495991,17600662.888802055,58.70949230557708
5,0.488493,17233618.363140218,57.48516354641098
5,0.475993,17779581.60528632,59.30630090733944
5,0.491991,17843631.22806221,59.51994745345497
5,0.482992,18691986.50077937,62.349756061838235
5,0.490491,17013215.534404553,56.749978840043106
5,0.488991,17465206.210411467,58.25765745890372
5,0.489491,17352069.16121675,57.880272881905846
5,0.485492,17358392.873987127,57.901366517332
5,0.488491,17846429.087784503,59.52928010898481
5,0.482491,18060541.276958376,60.24348150027623
5,0.483992,17266521.221258126,57.5949156681185
5,0.504993,17684694.149087742,58.98979042050259
5,0.49999,17154399.66173257,57.220918400069976
5,0.496492,17443220.906416357,58.18432237806663
5,0.491992,17018578.54196765,56.7678679078157
5,0.481991,17337660.993252527,57.83221240648073
5,0.485991,17096868.65352092,57.02901561179018
5,0.495492,17544021.945043378,58.52055845275632
5,0.490545,17594710.685737677,58.68963789314857
5,0.476492,17167559.951422527,57.2648164015926
5,0.490992,18256237.91757754,60.89625523324556
5,0.495992,18270711.269178748,60.94453313788106
5,0.475992,17010763.51291885,56.74179977670568
5,0.479992,17146630.255227022,57.19500244938459
5,0.488505,17418351.53246335,58.101367075305426
5,0.500491,17716902.050013464,59.09722441452451
5,0.485491,17015982.874332607,56.75920969249675
5,0.498992,17538946.26874976,58.50362781893938
5,0.482502,17571328.73536451,58.61164410142633
5,0.519494,18071145.720720515,60.27885411739819
5,0.528491,18596096.97740301,62.02990303866423
5,0.502492,17676763.20585451,58.96333564128948
5,0.483993,17657340.23256548,58.89854757574514
5,0.483492,17936978.415499758,59.8313201567012
5,0.484093,17673148.99099662,58.95127991811982
5,0.498491,17469799.111238137,58.27297772709176
5,0.496491,19019650.210539855,63.44272455788499
5,0.478492,17364915.563406955,57.92312386742299
5,0.492491,17280465.721034095,57.641429512936426
5,0.493492,18273040.35908765,60.952302145613864
5,0.487492,17538899.56319327,58.503472025971426
5,0.475991,17131948.38385943,57.14602899767241
5,0.480992,17085273.552729342,56.99033851848941
5,0.491492,17798294.60395659,59.36872075245479
5,0.509492,17384813.679755308,57.989496839624636
5,0.498491,17971027.16833226,59.94489457177088
5,0.490992,17836033.75759534,59.494605019665144
5,0.508991,17637399.707080204,58.83203314188868
5,0.506991,18267721.588979013,60.93456063810696
5,0.479992,17729890.859593745,59.14055041996703
5,0.484991,17759927.631237302,59.240742306194996
5,0.481992,17980592.81155298,59.97680212324281
5,0.498991,17443779.63115042,58.186186083182896
5,0.502491,16979873.360281594,56.6387613178685
5,0.498991,17645934.75102867,58.86050298420008
5,0.493496,17301576.432013094,57.7118472654732
5,0.491991,18256571.80160431,60.89736895048589
5,0.496493,18056751.189442635,60.23083912906279
5,0.488493,17951086.998104785,59.8783813229269
5,0.483994,17720004.911984935,59.107574448053946
5,0.473993,17398237.985021945,58.034275502322664
5,0.479004,17777928.684980404,59.30078735863988
5,0.493491,17168614.84453606,57.26833514628553
5,0.490052,17602164.739934158,58.71450194175052
5,0.496993,17515634.975693393,58.42586971465818
5,0.530993,17645916.155276068,58.86044095544575
4,0.425491,17920201.9889567,59.775360020922946
5,0.496991,17517532.788850047,58.43220013798495
5,0.487492,18118013.60909422,60.43518856623337
5,0.479992,17598400.133501638,58.70194456628234
5,0.497495,17765478.64213553,59.25925848559555
5,0.48899,18336203.233716466,61.16299081827618
5,0.499993,17646549.66672848,58.862554122204074
5,0.532491,17423438.90593539,58.11833672671
5,0.491991,18169379.125472408,60.60652548732717
5,0.504992,17487690.822809644,58.33265805330887
5,0.507993,17341100.330469176,57.843684800624786
5,0.501992,17164818.45395095,57.25567175029564
5,0.488495,17342463.663538516,57.84823239027241
5,0.51699,19048909.176333014,63.54032196304837
5,0.49049,18395918.59408421,61.36217982111001
5,0.499492,17600212.995443586,58.70799162285653
5,0.502992,17712279.71315708,59.081805958309644
5,0.492513,17583937.311638117,58.65370178507132
5,0.485992,17816702.652278233,59.43012339269215
5,0.493514,17792008.22660868,59.3477516545936
5,0.493992,17738601.653768558,59.16960650193465
5,0.491001,17266495.460581284,57.5948297397493
5,0.51349,17783711.921878695,59.32007816060153
5,0.503492,18106433.364797466,60.39656102886547
5,0.495491,17211626.284013797,57.41180586616828
5,0.477493,17336953.01958272,57.829850860499036
5,0.503991,17548050.17926694,58.53399519588625
5,0.497992,17297616.803800534,57.69863936736465
5,0.488993,17696167.84179433,59.02806254002046
5,0.513992,17924668.913819153,59.79026007852296
5,0.521993,17821095.52411977,59.444776436001334
5,0.515992,17769851.738319468,59.27384556441096
5,0.50899,17598137.2875637,58.70106780660184
5,0.483991,18612583.492247175,62.08489613310075
5,0.501491,18034326.111669134,60.15603712079111
5,0.485492,17671774.798538722,58.946696105450776
5,0.496989,17149211.938593004,57.203614018202664
5,0.492492,17481473.350152224,58.31191879675659
5,0.497491,17686520.938139904,58.99588393291626
5,0.500992,17036263.1867899,56.82685753369958
5,0.517995,18240342.872314576,60.84323506897911
5,0.499492,17249480.744523752,57.53807475570284
5,0.472511,17794536.78233624,59.356186008684084
5,0.497993,18057539.72144866,60.23346938873158
5,0.479515,17522988.43273316,58.45039820726229
5,0.486992,17685014.647239074,58.99085948726833
5,0.49151,17376789.18288314,57.962729999060215
5,0.506993,17181520.40705872,57.31138346943167
5,0.495993,17943939.88810373,59.854541129960026
5,0.485491,17834307.45066948,59.48884667954913
5,0.492506,17161332.415370326,57.244043577168355
5,0.488991,18348832.14125696,61.20511631972807
5,0.493492,17294364.267952982,57.68779007552139
5,0.477993,17566325.218957108,58.594954167082534
5,0.501991,17731689.259807512,59.14654923740814
5,0.490992,18108949.37603465,60.40495353903986
5,0.481493,17733230.184803214,59.15168920996202
5,0.483491,17808360.87280981,59.40229821129925
5,0.486492,17667684.356326222,58.93305185880402
5,0.477491,17347459.98758472,57.864898333481484
5,0.496992,17504125.53105682,58.387478339537736
5,0.496492,18722600.20898522,62.45187240130292
5,0.490991,18218867.065729685,60.77159948857981
5,0.505991,17515278.0300066,58.424679071999726
5,0.486991,17400913.33447788,58.04319950758828
5,0.489992,17304425.042871606,57.7213492085725
5,0.494992,17520438.645791106,58.44189303346281
5,0.490492,17788357.79472669,59.33557512443438
5,0.477991,17055642.713243593,56.89150067619978
5,0.480993,17913598.129504446,59.753331916745914
5,0.489491,17718328.84411456,59.10198368738992
5,0.484492,18720863.914479706,62.446080746206995
5,0.480992,17234930.66909858,57.48954092793642
5,0.480993,16870941.293503538,56.275403052515564
5,0.498492,17705336.103165176,59.058644568311536
5,0.490492,17725711.52533154,59.12660966135698
5,0.487489,17834611.050949156,59.489859381081814
5,0.483992,17484367.54183907,58.32157278113453
5,0.471992,17353572.149529338,57.88528631130511
5,0.479992,16931789.88715752,56.47837211473232
5,0.493992,17336189.368371613,57.82730359422924
5,0.510992,17903039.06565348,59.71811067071508
5,0.481492,17286062.954702634,57.66009987490357
5,0.489492,17310734.005845033,57.74239364397159
5,0.504992,17663955.56990117,58.92061396602044
5,0.505492,16992762.960520856,56.68175639656808
5,0.489992,17433705.430982314,58.15258216831952
5,0.485994,16968287.36385952,56.600114593475695
5,0.489993,19192524.215448454,64.01937017203812
5,0.476991,18542643.292723104,61.85160073782212
5,0.478491,17350344.1727205,57.874518939597664
5,0.489007,17686093.724253032,58.99445890077045
5,0.48849,17086938.402023003,56.995891858009266
5,0.486992,17449619.483208172,58.2056657329902
5,0.501492,17738823.80774472,59.17034752784012
5,0.495993,17036535.490377616,56.827765840704195
5,0.483991,17771587.20514819,59.27963445867427
5,0.486992,18099158.62826075,60.37229511959684
5,0.490991,17282739.572643187,57.64901426553305
5,0.501516,17688918.54369329,59.00388148424018
5,0.504991,17987543.25175765,59.99998629637849
5,0.500504,17231099.508079816,57.47676155026334
5,0.490492,17572387.570855662,58.61517599647558
5,0.500493,18138856.277745016,60.504712225797356
5,0.485993,17433791.967354305,58.152870822587694
5,0.490992,17125980.94895618,57.126123777298055
5,0.48099,17058397.12595429,56.90068840809753
5,0.50199,18121573.293737322,60.44706239618426
5,0.478492,17505710.634439014,58.39276567532778
5,0.469981,17838931.337367773,59.50427030548018
5,0.498993,16870347.466137506,56.27342225762181
5,0.508991,17503125.91566621,58.384143981482346
5,0.494991,18054483.006925523,60.22327328652167
5,0.486992,17396468.05994694,58.02837166772115
5,0.477992,16866067.974197432,56.259147408957595
5,0.486991,18117926.07531994,60.43489658498925
5,0.483492,17244304.446675297,57.520808484504684
5,0.481493,17739065.274837043,59.17115297536721
5,0.482993,18173092.895301607,60.618913290138316
5,0.487992,17591329.531694047,58.678359577180444
5,0.500491,19547646.2315182,65.20392971969315
5,0.503991,18367791.428935517,61.268357696550964
5,0.495991,17525346.40306278,58.458263549709805
5,0.479492,17057884.56475554,56.89897868796118
5,0.510991,18584378.965568513,61.99081595825251
5,0.497991,17520092.1158496,58.44073713399112
5,0.513992,18003760.661488324,60.05408175277207
5,0.489991,18118068.802826162,60.43537267270715
5,0.477991,17381940.09944751,57.979911607407196
5,0.473993,17788109.994551938,59.33474855201806
5,0.491527,17039709.934283484,56.83835464586702
5,0.492992,17653681.793357108,58.88634433601994
5,0.485995,17295058.103273194,57.69010446104486
5,0.493492,18501277.414546423,61.71361901964079
5,0.482489,16871708.39329866,56.2779618220235
5,0.497992,17432836.52244979,58.14968380141557
5,0.480992,17029114.100689713,56.80301074917546
5,0.475492,18307200.320337214,61.06624751203618
5,0.479493,17227372.77115369,57.46433049387236
5,0.490491,17930698.06138707,59.810371150190214
5,0.511013,17955967.931148294,59.89466236317933
5,0.496992,17928043.495330308,59.80151647088247
5,0.511015,17757334.36086063,59.2320920872693
5,0.489991,17465312.646685272,58.25801249209977
5,0.500999,18369213.049997665,61.27309971401571
5,0.475978,18102058.26516814,60.381967267275535
5,0.49701,17725827.878988616,59.12699777538304
5,0.488492,17001489.843821634,56.71086614608352
5,0.482991,17713886.82844737,59.08716671792225
5,0.478992,16891266.247554157,56.34319980204624
5,0.510492,17925749.746283315,59.79386534757671
5,0.498991,17113204.184452612,57.0835050781018
5,0.50499,18180618.980339624,60.6440176077667
5,0.496491,17822372.45006462,59.44903580250405
5,0.487991,17897711.673815303,59.70034040421385
5,0.486491,17296640.655060783,57.69538328563139
5,0.479491,18143040.63167353,60.51866972821201
5,0.484991,17601531.17992031,58.71238861300869
5,0.482992,17275714.129009645,57.625579907886824
5,0.488491,17969172.59444752,59.93870837913119
5,0.490992,17631294.559619658,58.81166856186554
5,0.509487,18124354.693055585,60.456340145715956
5,0.518492,17882027.894090306,59.648024945932285
5,0.505991,18190094.1997699,60.67562353793819
5,0.488492,17097746.722918097,57.03194453604962
5,0.50499,17573474.88464222,58.61880288489388
5,0.493491,17687152.068242602,58.99798915634689
5,0.478991,17204483.714138515,57.387980817430964
5,0.476992,17530799.491722744,58.476453095680114
5,0.494992,18353807.71309918,61.22171304103524
5,0.501991,17358908.84515645,57.90308761190592
5,0.498492,17185350.87861864,57.324160547317575
5,0.501991,17520448.512632906,58.441925945704604
5,0.494051,17778511.539341267,59.30273155152799
5,0.483992,17632005.17560078,58.81403892164911
5,0.481007,17931303.714625817,59.812391391949554
5,0.486992,18314802.59153994,61.09160595935723
5,0.492004,17688868.212636426,59.003713597904635
5,0.481991,17434405.306570847,58.154916702009494
5,0.480507,17293102.26834645,57.683580497924375
5,0.503486,17120277.833510417,57.107100231736375
5,0.507491,17557799.9587096,58.56651695968494
5,0.488492,17584336.272722494,58.6550325760115
5,0.494003,17251112.35330064,57.543517216792935
5,0.485992,16990161.900650397,56.67308019468775
5,0.510992,18254132.76018977,60.889233184005704
4,0.395492,17562638.44712843,58.58265641990815
5,0.494492,17182767.16527615,57.31554220722669
5,0.482992,16996922.86918321,56.695632358351304
5,0.508002,18141165.62529347,60.51241538010373
5,0.499492,17850519.158596125,59.54292311677157
5,0.494991,18383709.073955677,61.32145324549354
5,0.484992,18351328.65818518,61.21344380388671
5,0.489492,17516694.879351296,58.42940517272822
5,0.477992,18747011.451885946,62.53329954335457
5,0.478992,18490275.632716965,61.67692102538085
5,0.482991,17338632.74301288,57.83545381479806
5,0.476493,17156120.97839103,57.22666009444557
5,0.475493,16887258.794092193,56.32983237607618
5,0.486991,17230912.238912005,57.476136887553984
5,0.485991,17461323.628098413,58.244706558254464
5,0.514494,18244523.701350562,60.857180813617816
5,0.488993,17938589.282640416,59.83669343113963
5,0.495491,17818770.366203252,59.437020543983444
5,0.486991,17834050.61963681,59.48798998343311
5,0.493492,17090628.61728195,57.00820109123077
5,0.481992,16992821.004165646,56.681950009327934
5,0.486992,18302773.320734665,61.05148063076899
5,0.498492,17901867.634710323,59.71420319766259
5,0.485992,18304501.838469006,61.05724634534835
5,0.496492,17353990.542496894,57.88668192003101
5,0.504492,17864951.72343924,59.59106497142557
5,0.490991,17740685.18318135,59.17655640801498
5,0.50499,17679926.800741374,58.97388825801999
5,0.475992,16883687.96375623,56.3179213680955
5,0.481492,17388134.543388292,58.00057404842866
5,0.486492,18099303.552579384,60.37277853509224
5,0.502992,17630062.355376977,58.807558370905035
5,0.486991,17911976.810259987,59.747923777841784
5,0.511491,17839716.629192807,59.50688975706849
5,0.489493,17893860.292309333,59.68749357825513
5,0.480992,17047233.343554594,56.86345003809767
5,0.49649,17532640.931213774,58.482595476697966
5,0.495992,17597703.929769695,58.699622280587654
5,0.490992,17648300.087328363,58.86839289687917
5,0.480992,17859317.60082263,59.572271561171746
5,0.489491,17082444.98976948,56.9809034479823
5,0.483491,17482917.23813052,58.31673508865921
5,0.505492,17353614.284607295,57.885426858797594
5,0.487993,18056487.789788082,60.22996052238246
5,0.486503,17428808.439709425,58.1362475635792
5,0.507491,17312267.16878938,57.747507725108925
5,0.497001,17710794.805163275,59.07685283836254
5,0.482492,17101235.017601978,57.04358023472738
5,0.515991,17917135.581821624,59.7651315876395
5,0.488492,17501355.904200256,58.378239858711645
5,0.489991,17464352.41754687,58.25480951244106
5,0.484492,17842336.30619401,59.51562805901297
5,0.503992,17136847.05487331,57.162369205425605
5,0.482492,17570024.18425898,58.60729258730573
5,0.500991,17402367.040731985,58.04804854973397
5,0.492492,18081433.562280178,60.31317066324103
5,0.488491,17973489.61758425,59.95310841839279
5,0.491992,17980773.815861832,59.97740588863194
5,0.493992,17299208.02600222,57.7039471133397
5,0.491492,17158618.6205968,57.234991332126114
5,0.514491,17902440.74151128,59.71611487619049
5,0.51549,18096896.56896313,60.364749701917546
4,0.429992,17815403.597320057,59.42579021174588
5,0.499992,17607587.23418496,58.732589435756054
5,0.494491,17687830.953202464,59.0002536728358
5,0.486491,17588757.91800972,58.6697815972051
5,0.497495,17041992.551374257,56.845968636963484
5,0.500492,17474963.15766454,58.29020313194452
5,0.487491,17800151.824311007,59.37491577276717
5,0.482491,17451563.325743515,58.21214969379855
5,0.493991,17725400.28955759,59.12557149055676
5,0.495492,17293662.412796725,57.6854489387042
5,0.478492,17374534.03213555,57.955207625823476
5,0.489491,17485306.910502676,58.32470617773877
5,0.493993,17401788.802592285,58.04611975490232
5,0.488991,17601145.348559186,58.711101618111385
5,0.493495,17983755.744519852,59.987352532045875
5,0.483491,17933946.422417894,59.82120651634374
5,0.492493,18130942.168398067,60.47831359838511
5,0.507495,18200006.640323345,60.70868788080293
5,0.51199,17126159.733389705,57.12672013798008
5,0.51049,17496298.50802644,58.36137020081132
5,0.497991,17178302.220493868,57.30064875446322
5,0.523491,17870577.693599246,59.6098311880111
5,0.486493,17091695.633429322,57.011760274012104
5,0.484991,17139685.581579886,57.171837511414516
5,0.500493,17550625.734259915,58.54258632265221
5,0.492992,17707752.491755556,59.06670477310329
5,0.484992,17098037.931446392,57.03291590314865
5,0.489993,18045320.533577655,60.192710564997185
5,0.487492,18423297.62717049,61.45350644570752
5,0.482492,17514145.400555074,58.42090102679259
5,0.482492,18752795.214258492,62.55259209810968
5,0.487491,17459642.439462297,58.239098716554416
5,0.474989,17930953.33282983,59.811222644074235
5,0.480992,17128256.76643794,57.133715087340086
5,0.498992,17490585.30651943,58.34231301177048
5,0.487991,18785783.546683572,62.662629331418444
5,0.503992,18119786.552063424,60.44110246744643
5,0.487991,18262037.49010519,60.915600525001835
5,0.492492,18208912.2274682,60.73839372218292
5,0.503991,17591735.745051965,58.6797145591014
5,0.501491,17806192.977830786,59.39506689197938
5,0.507491,17122326.357214335,57.113933371339854
5,0.487991,17461688.045900054,58.24592212520536
5,0.49199,17202278.85010813,57.380626182628596
5,0.479992,17958790.101364348,59.904076109788264
5,0.513993,17897738.942265965,59.700431361975184
5,0.482991,18601475.198880073,62.04784285459162
5,0.475992,17210048.62406704,57.40654335900647
5,0.483493,17515228.768158413,58.424514752160455
5,0.489494,17424905.747169215,58.12322958243224
5,0.501489,18190448.962035786,60.6768068974884
5,0.486992,18218546.31744094,60.77052958744545
5,0.486499,17351263.75698137,57.87758634253748
5,0.480993,17406584.619979363,58.062116879883604
5,0.499049,17897463.05611292,59.69951110481886
5,0.48099,17643720.123564284,58.85311578208721
5,0.486993,17075460.051966187,56.95760420324314
5,0.507987,17776730.687199056,59.29679126815338
5,0.495504,17492311.475950852,58.3480708932544
5,0.489991,17284248.779099386,57.65404843642692
5,0.491502,18854672.83920087,62.89241927822517
5,0.487492,17287212.091841754,57.66393298382983
5,0.501003,17701640.200966716,59.04631636550159
5,0.481992,18001761.740888096,60.04741407131371
5,0.502995,17905713.335500043,59.72703107479143
5,0.484492,17603053.178473126,58.71746545374419
5,0.476494,17867319.97337169,59.59896460293747
5,0.483491,17434586.28247015,58.15552037263456
5,0.486508,17672300.176821038,58.94844857877624
5,0.492991,17909541.93654754,59.739801913319454
5,0.489492,17809998.59760736,59.40776107323848
5,0.488989,17321114.49625537,57.77701923311697
5,0.487492,17684246.3190055,58.98829662013076
4,0.412493,18074954.007507842,60.291557194847634
5,0.483,17421724.261660013,58.11261728900881
5,0.484491,17215368.603104524,57.42428889906597
5,0.529991,18435013.82199314,61.49258746522006
5,0.515491,17729204.045815736,59.13825945578743
5,0.496991,18070065.94753002,60.275252381701094
5,0.496992,17555554.939892992,58.55902838293233
5,0.481492,17816267.51605733,59.42867193448434
5,0.489491,17907968.44720369,59.73455331779159
5,0.489492,17235641.450854447,57.491911840685034
5,0.481988,18007277.86720526,60.06581388827629
5,0.504992,18375335.13572639,61.29352079402021
5,0.474991,17251988.848947674,57.546440891586926
5,0.473491,17405006.908421505,58.056854200565695
5,0.471991,17279622.119571637,57.63861556133232
5,0.495491,18144195.646197006,60.522522441982346
5,0.506493,17698897.422847744,59.03716744242472
5,0.473492,17381503.89384063,57.97845658211169
5,0.498991,17478133.504807733,58.3007782717779
5,0.487491,18174606.22779296,60.62396122400412
5,0.481993,18039958.80770883,60.17482577249652
5,0.506492,18370119.84322955,61.276124450675134
5,0.494492,18254801.45790594,60.89146371950714
5,0.508491,17418069.57450766,58.10042656479541
5,0.491494,18085483.84730808,60.326680959937434
5,0.507992,17796890.18341773,59.36403610976031
5,0.484034,17302553.3844149,57.71510602793454
5,0.496989,19476682.637098182,64.96722064646677
5,0.480991,17473591.64805573,58.28562826829681
5,0.494992,17466653.0297846,58.26248352888707
5,0.497504,18484830.464723434,61.65875789991004
5,0.491991,17744458.15575141,59.189141689914344
5,0.46699,17143185.643332694,57.18351246080954
5,0.476492,17675365.54635973,58.95867355101066
5,0.496491,17858074.101444658,59.56812369369514
5,0.494491,19511232.45269762,65.08246642703251
5,0.489992,17122549.91255979,57.11467907171016
5,0.500491,17993694.519459307,60.02050471696762
5,0.480992,17904796.630650554,59.723973276534196
5,0.488491,17725228.63763789,59.124998921380104
5,0.505503,17957183.22573958,59.89871614961378
5,0.51199,18125706.886098396,60.460850576234634
5,0.506494,17846330.371207792,59.52895082592669
5,0.505489,17681286.08470388,58.97842234130095
5,0.494492,17267594.767981805,57.59849663455776
5,0.53399,19310527.941471085,64.41298823567158
5,0.478992,16937546.32628809,56.497573528961944
5,0.508992,17857996.45052415,59.56786467810301
5,0.509491,18314866.97479556,61.091820718782735
5,0.491991,17457270.10814582,58.23118547101072
5,0.489991,18043682.92132645,60.187248078472166
5,0.484491,17331507.35253806,57.811686070372836
5,0.489991,17332524.015324015,57.81507729241864
5,0.489491,16948123.370864935,56.53285475223878
5,0.481492,17563894.693922833,58.58684680818931
5,0.48699,17111484.864898235,57.077770045348416
5,0.499491,17976732.765714668,59.963926396182124
5,0.502991,17806767.0975724,59.39698194931363
5,0.487992,17316086.17259943,57.7602465506985
5,0.487991,18101204.190288555,60.379118380112125
5,0.490992,17094280.75670716,57.02038331714111
5,0.521993,18027756.33733856,60.13412271234257
5,0.535492,18144095.084618635,60.522187004661106
5,0.499503,17713272.290184062,59.08511683891092
5,0.543992,17832541.529745363,59.48295620135739
5,0.495991,18428489.951634858,61.47082617594239
5,0.501991,18107066.10676267,60.39867162889072
5,0.480492,17961588.3990402,59.91341022617394
5,0.488491,18178287.455638748,60.63624047844202
5,0.470993,17583838.226372603,58.653371272199735
5,0.468491,17537003.363750406,58.49714698541449
5,0.483991,17551616.92273103,58.54589257152965
5,0.482491,18296922.67238198,61.03196496839793
5,0.487491,17977195.2746254,59.96546915985571
5,0.483992,17344981.33946007,57.85663045323619
5,0.491991,17679402.518947124,58.972139442185046
5,0.495992,17611886.75851701,58.74693110528774
5,0.488492,17592580.360316355,58.68253189238476
5,0.486991,18138311.234999508,60.502894158882725
5,0.489992,17356225.048996646,57.89413543146878
5,0.499491,17430173.254992355,58.140800097359204
5,0.510491,17578416.88368612,58.635287619399335
5,0.512491,17709670.925240025,59.07310397844042
5,0.500993,18177446.517668933,60.633435411293114
5,0.509991,17177762.64071008,57.29884891002754
5,0.495493,18628302.785735086,62.13733005254503
5,0.546492,17194815.399548844,57.35573079113386
5,0.481993,17843466.0300478,59.51939641218924
5,0.469492,18275998.37592091,60.96216902776536
5,0.475991,17686163.670389652,58.99469221596974
5,0.471491,17555870.20662833,58.56007999957254
5,0.483492,18000486.061216705,60.043158861931815
5,0.517491,18575917.84006847,61.96259268134643
5,0.512992,17571839.22789368,58.613346921223666
5,0.510991,18165627.227815505,60.59401050377167
