werkzeug - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flqu&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FlrB&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FlrS&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flrg&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flrt&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fls4&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FlsF&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FlsQ&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flsb&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flsn&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flsx&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "POST /socket.io/?EIO=3&transport=polling&t=Mb7Flek&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flt7&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FltV&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fltd&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flto&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flty&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FluE&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FluQ&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fluc&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flup&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flu-&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FlvA&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FlvH&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FlvS&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flvd&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flvo&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flvz&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flw9&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FlwK&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FlwX&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flwm&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flwy&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flx4&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FlxF&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FlxN&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FlxX&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flxj&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flxs&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fly2&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FlyI&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FlyR&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flyc&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flyn&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flyw&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flz5&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FlzP&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FlzZ&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flzh&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flzs&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Flz-&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fl-9&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fl-L&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fl-U&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fl-f&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fl-r&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fl_0&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fl_A&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fl_M&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fl_X&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fl_n&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fl_z&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm05&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm0G&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:24] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm0R&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm0Z&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm0k&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm0x&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm14&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm1G&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm1R&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm1b&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm1m&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm1z&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm26&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm2J&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm2g&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm2r&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm2z&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm38&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm3J&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm3R&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm3c&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm3k&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm3v&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm46&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm4F&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm4P&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm4a&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm4j&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm4u&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm54&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm5E&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm5P&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm5c&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm5l&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm5x&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm67&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm6G&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm6R&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm6f&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm6n&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm6z&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm7K&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm7V&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm7d&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm7o&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "POST /socket.io/?EIO=3&transport=polling&t=Mb7FltE&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm7w&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm8N&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm8d&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm8t&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm95&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm9D&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm9O&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm9Z&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm9i&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fm9u&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmA3&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmAB&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmAM&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmAZ&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmAh&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmAs&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmA_&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:25] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FmBB&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
