Angle,Distance,Both,Time to Compute,Traveled,Ping
0,2,2,13.248773,18650763.58191743,62.212251204604804
0,1,3,8.383358,17777410.927797064,59.299060306564435
0,0,4,13.503782,18822921.013780713,62.786506588346946
1,0,3,8.984847,17842294.782102168,59.5154895495508
0,2,2,12.648285,17200932.102038845,57.37613391458672
0,0,4,13.712766,17188194.913345497,57.33364722608462
0,0,4,8.467857,17075525.20577748,56.95782153296573
1,0,3,13.608268,17704937.12179676,59.057313709711096
0,1,3,8.930848,18604102.991306186,62.05660822667995
0,0,4,8.016863,16882600.7061036,56.31429466691984
0,0,4,12.437288,18810401.92555296,62.74474740469441
0,1,3,7.920864,17559608.797003746,58.57255059481466
0,2,2,13.278774,17928235.743734706,59.80215774253741
0,0,4,13.130776,17831226.00206092,59.47856807331042
0,1,3,7.865866,17417306.803950116,58.09788223606973
0,1,3,8.481856,17697076.900857434,59.03109483467934
0,1,3,15.496737,17351361.524933513,57.87791246132462
0,1,3,12.841282,17790148.465920728,59.3415481606406
0,1,3,17.329205,17884906.820659835,59.65762801135942
0,1,3,9.447339,18200394.813584913,60.709982687439314
0,1,3,9.83183,18581168.878546774,61.980108260451935
0,0,4,8.192861,17453969.585914295,58.22017611381887
0,0,4,11.401803,17411575.09250184,58.078763304510375
0,0,4,11.7848,17462921.812332023,58.25003752706847
0,1,3,8.613354,17170032.783263035,57.27306488080219
0,2,2,15.105241,17301844.610090856,57.712741811257764
0,1,3,8.957348,17109415.012864042,57.070865762092566
0,0,4,8.478355,17613584.568855345,58.75259439101878
0,0,4,8.840849,17523857.643691108,58.45329758294888
0,1,3,9.284342,17610040.533629272,58.740772761904566
0,1,3,8.26236,17326781.46616071,57.795922210132964
0,1,3,9.40484,17440128.185807157,58.17400617248073
0,2,2,8.24486,17274062.901048407,57.62007200424152
0,2,2,15.200741,17121850.358712636,57.11234561123391
0,1,3,13.720267,17991929.02514235,60.0146156617842
0,1,3,8.097862,17919794.625992388,59.774001204327796
0,1,3,15.177241,18057613.933172677,60.233716932398984
0,2,2,14.62025,17692343.952965748,59.01530741976291
0,0,4,11.038811,16971205.34071041,56.60984791662139
0,1,3,12.356789,17679501.320289142,58.97246900798979
0,1,3,8.117862,17586531.042407125,58.66235353970056
0,1,3,11.7648,17686025.863941383,58.99423254313439
0,0,4,8.378854,17197554.853312604,57.36486862535528
0,2,2,8.010864,17759347.959545724,59.238808729548964
0,1,3,14.807258,16999742.36972128,56.70503719987296
0,0,4,9.078343,18269821.854432456,60.941566369610236
0,1,3,11.606802,16802789.676724743,56.04807372712789
0,1,3,9.134345,17494799.814522114,58.356371097350475
0,1,3,8.82285,17319163.508786235,57.770511439374694
0,1,3,8.338358,18054979.325426985,60.22492882685142
0,0,4,8.28086,17328658.124650914,57.802182069087536
0,2,2,15.040243,17564018.560462996,58.58725998249601
0,0,4,9.366339,17394851.724823765,58.02298015405619
0,0,4,13.263772,18056108.186320975,60.22869430150362
0,1,3,8.289859,18346345.469948296,61.19682167702144
0,1,3,14.161762,18387302.199381795,61.33343862189045
0,1,3,8.089856,17294397.89138519,57.68790223121955
0,2,2,14.009762,17292541.82082702,57.681711046214645
0,1,3,11.360807,17544688.47897735,58.5227817706572
0,1,3,11.045311,17350841.93920008,57.87617930986256
0,0,4,15.207741,17689097.827714548,59.004479511367514
0,2,2,9.463839,16611548.70731813,55.41016251362286
0,1,3,13.44877,17871402.200215317,59.612581446063196
0,1,3,14.903229,17563597.127913836,58.585854234817155
0,2,2,11.272808,16862771.781906605,56.248152494893354
0,2,2,12.582287,17711099.09598792,59.0778678433053
0,1,3,9.279843,17780595.624594714,59.309683311693185
0,0,4,11.678801,17463519.723575376,58.25203194431075
0,0,4,7.680365,17687941.10385921,59.00062109587977
0,0,4,8.932346,17789181.678669024,59.33832330547045
0,0,4,11.527803,17912317.26521061,59.749059413324964
0,1,3,13.571769,17168064.233759638,57.26649850641885
0,0,4,10.746817,17636181.044826843,58.827968122142615
0,0,4,13.549269,18350401.090939987,61.21034977257729
0,2,2,8.23486,17613782.715640083,58.753255337552865
0,1,3,15.213741,17583057.976368826,58.65076863831699
0,0,4,8.196371,18063587.84538994,60.25364375876737
0,0,4,11.084799,17169460.12112116,57.27115468549736
0,1,3,9.539837,17683408.058779087,58.98550048497247
0,1,3,8.439358,17621321.402179703,58.77840168926633
0,0,4,8.154346,17920847.51330021,59.77751325837302
0,0,4,13.131777,17380074.620723855,57.97368904014
0,1,3,11.591303,17905497.553881202,59.72631130478214
0,1,3,11.385806,17468026.45686735,58.2670647885394
0,1,3,8.311357,17034179.158544336,56.819905963692214
0,2,2,10.042329,17560121.246798553,58.57425994334745
0,1,3,9.024347,17530582.903344635,58.475730634611544
1,1,2,12.803283,18052649.68957038,60.21715799803307
0,1,3,14.925231,17546515.258889534,58.528875252583184
0,0,4,8.581354,17533289.691969175,58.48475950965616
0,1,3,8.280359,17733363.876321495,59.152135156868304
0,2,2,12.520286,18790826.08479139,62.67944942814502
0,1,3,11.242307,17685128.94575702,58.99124074608809
0,1,3,14.171758,18350966.79801746,61.21223676828433
0,1,3,11.421806,17900487.00835524,59.70959792382248
0,0,4,12.495285,17504603.537014313,58.38907279579548
0,1,3,8.22086,17924245.99680536,59.78884937920306
0,2,2,14.346756,18047443.478506558,60.19979194708808
0,1,3,11.118813,17358285.906758282,57.90100971306057
0,0,4,9.91033,18097109.75686702,60.36546082022498
0,2,2,10.741318,17291227.56822604,57.67732717138833
0,1,3,12.168793,17704559.32394847,59.05605351172836
0,0,4,13.636266,17920303.471851595,59.775698531425334
0,0,4,8.376358,17360767.30444666,57.90928676486329
0,0,4,12.052795,17112700.442944657,57.081824777287444
0,2,2,10.424809,17876254.383171547,59.62876658634648
0,0,4,12.461287,17847741.861980617,59.53365905238328
0,1,3,9.844334,17894975.81809291,59.69121457176664
0,2,2,12.424289,17850681.282326154,59.54346390332835
0,1,3,8.35436,17925110.527188387,59.791733142172156
0,1,3,9.494337,18198600.239258867,60.70399663178605
0,1,3,8.496358,17926717.873948395,59.79709467388464
0,0,4,6.964381,17912080.307053722,59.748269005987666
0,1,3,13.714766,18071061.958675083,60.278574717287356
0,1,3,8.669851,17002037.3301382,56.71269236387389
0,1,3,11.265808,17781994.008029792,59.31434781677693
0,1,3,10.366332,18406913.829199232,61.39885597788102
1,1,2,14.613252,18977510.99782073,63.3021632733171
0,1,3,8.347857,17154166.29882969,57.220139985209265
0,1,3,10.764818,17912302.534012254,59.749010275336126
0,0,4,9.37684,17726598.17299441,59.12956719963096
0,1,3,8.890348,17765388.271694068,59.25895704224815
0,1,3,14.481753,18168660.933424614,60.60412985650518
0,1,3,14.906746,17472133.259205367,58.28076360669118
0,2,2,8.759851,17873596.955199584,59.61990236071713
0,1,3,8.357857,17981424.695707664,59.97957699011501
0,1,3,8.527354,17711433.775598276,59.07898421432685
0,0,4,7.61687,18369218.69493893,61.27311854351309
0,2,2,12.109793,16854637.183384657,56.221018394754594
0,0,4,14.465253,17945360.09156116,59.85927841880437
0,0,4,8.262375,18753727.35910646,62.55570139865847
0,0,4,8.23986,17871129.144421384,59.6116706299687
0,0,4,7.367874,17864050.15316434,59.58805765667545
0,0,4,9.478839,18287050.440065958,60.99903474577746
0,1,3,11.370807,17630979.380589124,58.81061723777707
0,1,3,11.982802,17314734.350067478,57.75573735607102
0,0,4,10.721812,19047989.43607578,63.5372540397607
0,0,4,9.84083,17106871.902370635,57.06238285852875
0,2,2,10.009831,17305308.129920322,57.724294869916015
0,1,3,11.400807,17087506.350355614,56.99778632973878
0,0,4,9.204344,17503687.905755617,58.38601857865168
0,1,3,8.681852,18057058.212101094,60.231863246422364
0,0,4,8.748351,17577781.174677867,58.63316712238372
0,1,3,9.666334,17607636.617598634,58.73275416109415
0,0,4,10.57982,18354985.166240204,61.225640601977666
0,0,4,15.042249,17835156.27558548,59.491678054718896
0,1,3,13.202713,17266570.128790922,57.59507880608884
0,2,2,8.253357,17746780.971287217,59.19688976859116
0,1,3,13.584274,16952383.166456006,56.54706390095422
0,1,3,13.272271,17811758.988492053,59.41363310520413
0,0,4,12.96229,17479993.663211394,58.30698309236772
0,0,4,10.597318,17411315.600345246,58.07789773184035
0,0,4,8.598345,17936417.92434834,59.829450559450834
0,2,2,11.928308,17348449.406688873,57.86819868038598
0,1,3,8.443856,17380398.530288637,57.974769486156234
0,2,2,12.87178,17790945.056116976,59.34420529953888
0,1,3,9.676336,17653120.960009214,58.88447359732499
0,1,3,9.283341,17926783.50124618,59.79731358298816
0,1,3,8.485856,17068612.093012,56.93476187076569
0,1,3,12.518284,17959541.88840608,59.90658380144856
0,1,3,10.230325,17508459.600255735,58.40193523834281
0,1,3,9.41684,17154614.604521137,57.22163537204264
0,1,3,8.81935,18285380.051997982,60.99346293089504
0,2,2,12.508786,17973321.096689314,59.95254629319063
0,0,4,8.149858,17160383.506928004,57.24087835928734
0,0,4,7.706868,18535432.09406391,61.82754676810117
0,0,4,13.766267,17639631.855285622,58.839478786903236
0,2,2,12.879781,17196144.100172244,57.36016285937576
0,0,4,8.78685,16934162.07719918,56.48628488903396
0,1,3,7.953364,17296663.382953938,57.69545909772306
0,1,3,13.525769,17955181.914241496,59.892040492978566
0,0,4,8.013363,18136327.804331142,60.49627814627578
0,0,3,11.627303,17550742.87382105,58.54297705817204
0,2,2,11.6928,17584650.37138147,58.65608029636832
0,0,4,8.049861,17825207.18916425,59.45849147439605
0,2,2,8.982783,17695422.11085247,59.025575049335025
0,2,2,10.203327,17458167.659297638,58.2341793794092
0,0,4,8.481855,17160400.465625674,57.24093492741416
0,2,2,13.432771,18173972.391869817,60.621846974927934
0,1,3,12.485787,18177273.17684285,60.63285720853112
0,1,3,8.943848,17356652.293364022,57.895560565286615
0,0,4,14.280759,19007959.45893303,63.40372840780566
0,1,3,8.608849,17640930.40056478,58.84381026774329
0,1,3,11.656801,18400635.682801392,61.37791433551414
0,0,4,7.640371,17193521.742554285,57.35141561585621
0,2,2,16.42022,17443340.567433216,58.18472152425748
1,0,3,12.428789,17914529.89773621,59.756439961038275
0,0,4,7.754867,18072117.108947027,60.282094319768426
0,0,4,12.640286,17735066.944635868,59.15781598131965
0,1,3,13.483771,18115594.475130368,60.42711920386138
0,0,4,11.7263,18132240.764759246,60.48264524961644
0,0,4,8.663852,17907008.553378463,59.731351456617254
0,0,4,8.499355,17943728.557182733,59.85383620588082
1,0,3,11.340306,17002856.46539841,56.71542470501129
0,1,3,14.239257,17405437.073181648,58.058289075765295
0,0,4,8.442356,17591385.44113975,58.678546071018374
0,0,4,9.840334,18178212.404852267,60.63599013596348
0,1,3,8.18086,17640012.884926464,58.84074976498563
0,1,3,8.869349,17983801.009446718,59.987503519590625
0,0,4,8.782351,17272695.887341708,57.61551213730911
0,0,4,15.985211,16768982.52003371,55.935305190046904
1,0,3,12.060294,17792941.175321143,59.35086363654576
0,1,3,8.661853,17193548.407631878,57.3515045609816
0,1,3,8.161359,17280205.38186572,57.6405611149392
0,1,3,7.432873,17273565.404594302,57.61841253468467
0,0,4,14.030761,17228339.936432164,57.4675566100041
0,1,3,13.195274,19192201.658559497,64.01829423806281
0,0,4,11.220809,17186974.193877377,57.32957534420872
1,0,3,7.495872,17422212.73703733,58.114246667492296
0,1,3,11.335807,18735372.665239815,62.49447672972736
0,0,4,10.190827,18610536.39633094,62.07806775608437
0,1,3,15.110241,17592830.26043025,58.68336546944414
0,0,4,7.849865,17671142.668056022,58.94458754511162
0,0,4,7.563848,17347707.981001396,57.86572555048348
0,1,3,9.954829,17155818.3243448,57.22565054920795
0,1,3,16.023719,17087786.678303987,56.99872140312959
0,1,3,13.545769,17202181.68384386,57.380302070856175
0,0,4,13.687766,17944182.71432091,59.85535111103967
0,2,2,16.629717,17682943.505017597,58.9839509004109
0,0,4,8.341355,17930198.631775837,59.80870523231524
0,1,3,8.842848,17237886.06160941,57.49939905629049
0,0,4,14.438753,17355664.116362944,57.89226436159202
0,0,4,7.956364,18037796.34708076,60.16761258022036
0,2,2,12.861781,16998346.38542642,56.70038069745965
0,0,4,8.928847,17788218.942702383,59.33511196393275
0,1,3,13.569768,18662985.033112474,62.25301757797559
0,0,4,14.235258,17286498.54652683,57.6615528528404
0,1,3,13.616767,17342905.16440816,57.84970507866335
0,0,4,14.59275,17026482.004396886,56.794231020932976
0,1,3,14.198768,17115542.99328742,57.091306504682095
0,1,3,13.488768,17694466.370703164,59.02238704333229
0,1,3,10.795828,18247880.451858506,60.868377728152396
0,1,3,12.888281,17460600.46282564,58.24229433853946
0,0,4,8.497355,17216589.062083244,57.428359912042765
0,1,3,11.339807,17061550.76781914,56.911207825119995
0,2,2,8.500355,18185893.96701912,60.66161306947336
0,1,3,9.40034,17305973.19960337,57.726513303601514
0,1,3,14.207758,16887028.419991404,56.329063930786184
0,1,3,10.613314,17538814.025876746,58.5031867041936
0,1,3,12.786289,18132647.687563803,60.48400259799668
0,1,3,9.583335,18375575.26670753,61.29432178476008
0,1,3,11.7068,17176110.101240825,57.293336631662356
0,0,4,8.274858,18223550.847934816,60.78722290441763
0,2,2,10.215833,16982041.743935492,56.645994267232304
0,2,2,9.49082,18723773.16841858,62.45578497284995
0,1,3,13.885773,17495418.348640174,58.35843430509863
0,1,3,11.10931,18087716.93032616,60.334129723151406
0,1,3,10.420822,16822283.89636085,56.11309944490682
0,2,2,14.621251,17294446.499766808,57.68806437132897
0,0,4,13.447272,17444142.46603047,58.187396370075675
0,0,4,15.550242,17636708.34495921,58.82972700606986
0,0,4,14.966731,18176305.855318308,60.629630571218605
0,0,4,9.798836,17150539.122520585,57.20804102729184
0,1,3,14.356258,17786783.171726003,59.33032274743432
0,0,4,7.733868,17778619.95909856,59.303093200912826
1,1,2,10.190827,17365270.492718674,57.92430778417811
0,1,3,13.829289,17309980.47703126,57.739880142385104
0,2,2,12.828781,17510050.448272202,58.40724173617031
0,0,4,9.239842,18255252.031786907,60.89296667220641
0,0,4,9.060861,17689525.37075412,59.00590564144856
0,1,3,10.780815,17695181.581140906,59.024772728573616
0,0,4,8.439856,17535448.864201162,58.4919617330236
0,0,4,8.362848,17981590.0669276,59.98012860913218
0,1,3,7.253398,17200356.086060677,57.37421253208812
0,1,3,7.790859,17592755.238948237,58.68311522471478
0,0,4,14.958245,17107354.158597343,57.063991492158635
0,1,3,10.961315,17504110.077210654,58.387426791055255
0,0,4,12.526285,17645741.486871656,58.85985832435909
1,1,2,11.135831,17428575.26742803,58.13546978456332
0,1,3,13.638267,17708906.82146838,59.07055520259116
0,0,4,8.035865,17346934.475090567,57.863145412473514
0,1,3,13.841264,18178554.955169544,60.63713276083753
0,1,3,12.461287,17218586.024402484,57.43502106137882
0,1,3,9.770833,17744768.84175148,59.19017802686629
0,0,4,8.78885,17529183.75861802,58.471063590132566
0,1,3,10.350323,17810149.8991362,59.40826576081754
0,2,2,10.183825,17595589.863067783,58.6925705130745
0,2,2,14.441255,17279855.033117022,57.63939247729777
0,0,4,8.351357,18397259.093228914,61.36665124498301
0,1,3,13.397788,17888035.186925508,59.6680631180576
0,2,2,8.039363,17023224.439464018,56.78336495386667
0,0,4,9.196843,17000795.715899657,56.70855078454562
0,0,4,7.958865,17773873.33811726,59.28726017747845
1,0,3,7.639859,18089258.36863459,60.33927140793226
0,2,2,7.747369,16887749.307578553,56.33146855295969
0,1,3,13.088776,17656066.71846177,58.894299589919534
0,1,3,7.923865,18185171.458838228,60.65920304158097
0,1,3,12.923779,17839483.739507575,59.506112920691955
0,1,3,8.304359,17404732.15684651,58.055937727954394
0,1,3,11.929297,17447884.488282274,58.199878412825285
0,0,4,12.587287,18030680.630622108,60.14387710483985
0,0,4,12.509789,17931264.200346764,59.812259586501284
0,1,3,12.602287,18037475.23285137,60.16654145843941
0,1,3,11.583803,18457977.31433822,61.56918543119784
0,1,3,8.574353,17292951.852888606,57.68307876596003
0,0,4,13.743767,17416905.394431144,58.0965432780308
0,1,3,9.129341,17558642.624686684,58.56932779084569
1,1,2,8.200856,17304789.781162933,57.72256584456193
0,2,2,9.082845,17876870.566162627,59.63082195157915
0,1,3,8.152861,18656788.869229008,62.23234939984283
0,1,3,10.402322,18251413.596832108,60.880163031294245
0,1,3,13.744766,17060287.44201334,56.90699382379835
0,1,3,10.155327,18165713.673266873,60.594298854761284
0,0,4,15.692233,18050867.995088153,60.21121490491459
0,1,3,7.446874,17673389.883778173,58.95208344995237
0,0,4,9.372838,17694687.364842296,59.023124200437834
0,0,4,14.895246,17016315.19354832,56.76031819008922
0,1,3,15.030244,17530662.19950298,58.475995138126414
0,0,4,10.756817,17519398.992499016,58.43842512334272
0,2,2,8.013372,16845971.73043452,56.1921135548338
0,0,4,11.16931,17458815.98273596,58.23634195363462
0,1,3,14.029762,17215781.62727475,57.425666599411535
0,2,2,16.98971,17366862.867089912,57.929619373377136
1,1,2,14.423754,17421316.26195086,58.11125634846149
0,1,3,8.620353,17352070.21963049,57.88027641239409
0,0,4,7.963866,17956274.279439103,59.895684231090534
0,0,4,8.327358,17169493.12240892,57.27126476594501
0,2,2,8.571854,17666440.096659876,58.92890145527837
0,0,4,11.496304,17088912.339901272,57.002476206076615
0,2,2,12.119792,18187507.922155045,60.666996644355336
0,1,3,12.396772,17921408.617735222,59.77938490131727
0,0,4,7.813867,17715770.736884866,59.093450760098065
0,0,4,7.520374,17345158.108910948,57.857220092659524
0,0,4,8.07386,17473650.616605446,58.28582496620744
0,0,4,7.935856,17442313.118965387,58.181294325049286
0,1,3,7.885865,17469591.45462592,58.27228505918748
0,0,4,8.154363,17142643.051334493,57.18170256870804
0,1,3,14.357253,17258867.99607832,57.56938725662369
0,1,3,7.835367,17823188.727050412,59.45175860946418
0,1,3,9.107345,17344444.206653725,57.854838771038736
0,1,3,12.32079,17886772.885980405,59.663852535303306
0,0,4,12.560285,17519387.36928887,58.4383863524867
0,0,4,16.360721,17323852.341604233,57.78615170224374
1,1,2,12.446789,17287257.74434628,57.664085264194505
0,1,3,15.17674,17460912.86023968,58.24333638415398
0,0,4,10.162326,17418947.951385397,58.10335651469961
0,1,3,15.092742,17594171.75494702,58.68784021352099
0,1,3,8.657352,17496251.65001169,58.36121389929735
0,0,4,8.729851,18050446.618375245,60.20980934348543
0,1,3,9.586836,19124016.11296133,63.79085173831501
0,0,4,8.099358,17038176.286602028,56.83323894782071
0,1,3,8.422856,18096080.001088757,60.362025924657544
0,1,3,8.073363,17423528.49888243,58.11863557661515
0,0,4,7.875884,17577294.978828568,58.63154534758729
0,0,4,11.289292,17855660.221199553,59.56007185584267
0,1,3,8.734857,17293317.964161128,57.68429998172178
0,1,3,15.172241,17634767.75576576,58.823253897242026
0,2,2,11.143309,17394459.826736923,58.02167292274
0,2,2,13.619268,17571179.004916362,58.61114465440839
0,0,4,13.097277,17648901.338047303,58.87039845341306
0,1,3,14.408262,18363561.211473227,61.25424720985383
0,1,3,17.679696,17425136.848397218,58.124000453157564
0,0,4,11.274807,17400343.34131018,58.04129821502307
0,2,2,14.954742,18136267.28853839,60.496076287317884
0,2,2,13.614767,17460499.14626562,58.241956382870484
0,1,3,7.909865,17891388.805188995,59.67924958454923
0,0,4,10.185831,17270205.27127216,57.60720433629644
0,1,3,7.702868,17903674.84793884,59.720231412156814
0,0,4,7.646872,17153312.622507516,57.21729242749029
0,1,3,7.975864,17480431.370580133,58.30844312700161
0,0,4,11.224809,18429137.988141604,61.47298779306709
0,1,3,9.049846,17297976.327811986,57.699838610388476
0,0,4,7.968864,17116345.74257005,57.09398418808127
0,0,4,9.818832,17132511.343983676,57.147906830529706
0,2,2,9.934831,17311878.28578376,57.74621055102121
0,0,4,10.762317,17244288.33445281,57.520754739915176
0,2,2,8.74535,17781620.42208736,59.31310166819995
0,2,2,7.418374,16676473.222350674,55.626727386197715
0,0,4,8.86135,16840401.38977001,56.173532898272825
1,1,2,14.813247,17934306.31984881,59.82240700496082
0,1,3,7.885865,18525894.0690656,61.795731341103526
0,1,3,14.713748,17955766.405290116,59.89399014526941
0,1,3,12.954279,17266003.432051156,57.593188509223715
0,0,4,14.999242,17981366.643557634,59.97938334898472
0,2,2,17.708198,17565504.474912025,58.592216459616395
0,1,3,12.800295,17133099.720653314,57.149869443857234
0,1,3,7.797366,17716187.958278723,59.094842460874744
0,1,3,6.821368,18277637.628240738,60.96763698497049
0,1,3,12.986255,17200243.098029718,57.373835644582456
0,0,4,7.868865,17763016.32473119,59.25104507877006
0,0,4,14.103272,17420360.698400762,58.10806893153029
0,0,4,8.275359,17139268.68507611,57.170446894354505
0,1,3,9.34084,17317968.580686703,57.76652558824463
0,0,4,12.342788,18030440.99530419,60.14307776745453
0,2,2,10.399773,16944422.937651396,56.520511435589285
0,0,4,12.794781,18256250.769716572,60.89629810336712
0,1,3,9.780333,17729947.055716574,59.140737870056924
0,2,2,14.72576,17599912.67377022,58.7069898575774
0,1,3,8.298357,17660595.54740052,58.909406137292926
0,0,4,12.720782,17246966.278500177,57.52968739980628
0,0,4,13.762265,17274644.1827648,57.62201095135228
0,1,3,13.949763,17086726.42567597,56.99518478102054
0,2,2,16.551718,17156588.24132481,57.22821871583322
0,1,3,9.067344,17308574.198217284,57.735189301152005
0,1,3,14.12026,17371403.209684424,57.944764326172454
0,0,4,13.690267,16821096.165167216,56.109137600070945
0,1,3,10.312324,17844691.702396415,59.52348481509626
0,0,4,8.280359,17339603.03514343,57.8386903609857
0,0,4,6.900882,16941401.810590975,56.51043404037817
0,0,4,12.535786,17307225.156496055,57.73068938231073
0,0,4,12.835782,18212949.466964036,60.75186050366803
0,0,4,7.320376,17472020.40395971,58.28038716210961
0,1,3,12.595296,18075881.71026855,60.29465167818815
0,0,4,11.180311,17508465.611996263,58.40195529135084
0,0,4,10.110828,17343109.63157034,57.850387107707405
0,1,3,11.7168,17771034.42359725,59.27779057788315
0,1,3,11.738802,17156714.062964033,57.22863841164847
0,1,3,10.776816,17047791.352356896,56.865311355122614
0,0,4,8.618351,18048648.352455348,60.203810974000454
0,1,3,14.294755,18248838.169317372,60.87157232974993
0,1,3,11.220809,18933973.758889325,63.15693867523246
0,1,3,12.675283,17411359.792937014,58.078045142460205
0,0,4,8.345356,17907055.918711152,59.73150945036173
0,2,2,15.589735,17938365.088235434,59.83594559909618
0,0,4,10.844814,17670309.427371737,58.941808153343715
0,1,3,8.337358,17351155.953066163,57.87722674738074
0,1,3,13.948261,18147190.015565272,60.53251058313913
0,1,3,9.977329,16947868.822500065,56.53200567028299
0,1,3,13.148776,17104698.53651422,57.05513329032609
0,0,4,10.572328,17953648.080996014,59.8869241759573
0,0,4,12.586317,17638594.154051233,58.8360173881468
0,0,4,11.503805,18474492.327617433,61.624273586182014
0,0,4,16.562218,17910370.483060017,59.74256564701554
0,0,4,8.626852,17266775.030566797,57.59576228484815
0,2,2,13.248273,17408198.489253446,58.0675001683613
0,2,2,12.256791,17746797.249359686,59.196944066396675
0,0,4,8.95934,18240635.185102656,60.844210119492324
0,0,4,8.308358,17431376.83860282,58.14481482016618
0,0,4,9.535837,17258997.100960366,57.56981790415822
0,0,4,8.605855,17888629.862454325,59.670046742117904
0,1,3,7.788865,17116495.32570116,57.09448314370245
0,1,3,8.750851,17103989.097624004,57.05276685689517
0,0,4,13.158279,17773342.680428106,59.28549009394722
0,0,4,12.318287,17184178.656874258,57.320250436436126
0,1,3,13.260273,17436435.53455509,58.161688813660774
0,2,2,10.454822,17466108.15083148,58.26066600832504
0,1,3,7.527872,17408647.668447006,58.06899846888411
0,0,4,7.58887,17619355.018516343,58.771842539347766
0,0,4,12.916796,17926619.12592046,59.796765285916536
0,0,4,7.809879,17558442.280668434,58.568659515129475
0,1,3,8.298358,17972296.787062686,59.94912956402975
0,0,4,12.796782,17970107.220785942,59.94182595704123
0,1,3,13.009775,17361067.612766333,57.910288485599295
0,2,2,7.987863,17336733.2649614,57.82911783797989
0,0,4,13.806265,17273745.928509142,57.61901469765184
0,0,4,11.114324,18432654.59290757,61.48471792401464
0,1,3,14.825745,18073303.56358616,60.2860519064768
1,1,2,11.593802,17894179.389359526,59.688557971450514
0,0,4,10.662816,17535195.20403054,58.49111561376495
0,1,3,11.765299,16936096.195948303,56.49273641478258
0,0,4,14.567751,17327227.052365404,57.797408525734895
0,1,3,14.793248,17060389.718998745,56.90733498310159
0,1,3,11.023823,17962876.58195544,59.91770714188832
0,0,4,14.822246,17284016.732815746,57.653274413335296
0,1,3,10.144828,17697743.675123,59.03331895424012
0,2,2,14.801247,16809949.55812481,56.07195652089661
0,1,3,8.058363,17613293.703176487,58.75162416754239
0,1,3,9.232344,18273213.627991155,60.95288010846796
0,0,4,10.886314,18058641.758184083,60.23714538762137
0,0,4,8.212859,17663557.624689065,58.91928656366545
1,0,3,10.690318,16999829.97816136,56.7053294301754
0,1,3,11.094811,16827038.583017632,56.12895937253882
0,0,4,13.655268,17241683.80327686,57.512066959006
0,0,4,8.335358,17517950.27210319,58.433592712230194
0,0,4,15.300242,17667914.88532429,58.933820820775715
0,0,4,9.191343,17318485.8549162,57.76825102935946
0,1,3,11.686301,18109966.323723517,60.40834571141949
0,2,2,14.68375,17095480.38493739,57.02438484621972
0,0,4,8.724851,17329979.93051303,57.8065911388812
0,1,3,9.981832,17358775.52240729,57.90264289508102
0,0,4,8.682851,17504065.08181798,58.387276702579804
0,1,3,10.884814,17408247.330931295,58.067663086663174
0,0,4,7.600372,17343017.05598096,57.850078308778265
0,1,3,7.793866,18190659.182839625,60.677508118615314
0,1,3,14.739749,17580340.862368423,58.64170532152558
0,1,3,13.335283,17577334.258200347,58.63167636946924
0,1,3,10.381322,19002462.71289814,63.385393236506715
0,1,3,9.193343,17497717.078565165,58.36610204282513
0,1,3,8.658862,17166362.603735346,57.26082247958683
0,0,4,7.905366,17322248.252428688,57.78080103666347
0,1,3,8.384856,17372340.761620373,57.94789166282548
0,0,4,8.429853,18084709.962955154,60.32409955958049
0,1,3,11.686301,17715426.813537646,59.092303555289085
0,0,4,14.739249,18065813.144348323,60.261066557152866
0,0,4,12.693283,17451454.45662091,58.21178654549235
0,1,3,8.762351,17291398.619795207,57.677897738011154
0,1,3,15.169242,19209071.025966182,64.07456439119397
0,0,4,7.610371,17377410.25812251,57.96480168307674
0,1,3,8.235859,17561916.58144925,58.58024853517078
0,1,3,17.76571,16991246.923067376,56.67669943991979
0,2,2,12.927779,17867362.91895816,59.59910785399536
0,1,3,12.92378,17184101.0832563,57.31999167869755
0,0,4,8.212361,17620557.566357747,58.77585380720103
0,1,3,16.147224,17027624.937322628,56.79804343483089
0,0,4,9.38484,17577365.95506676,58.6317820988356
0,1,3,13.799265,18338470.720638547,61.17055434056202
0,0,4,8.324859,17245868.286049474,57.52602489119831
0,0,4,11.341307,17909932.84444395,59.74110584171588
0,1,3,7.8124,17127995.647768594,57.13284408920748
0,0,4,11.047813,17620019.043972977,58.774057489868845
0,1,3,8.723851,18734053.826601155,62.49007755752585
0,0,4,7.913866,18912084.39729192,63.08392362378833
0,1,3,8.663853,17998033.71971149,60.034978731124205
0,0,4,9.713334,17540867.889941577,58.51003765732376
0,0,4,14.417254,17913357.159322865,59.75252812673467
0,1,3,12.262792,17875705.01616698,59.62693409525615
0,1,3,13.146776,17313156.490932968,57.75047418449038
0,2,2,8.302355,18167599.83410239,60.60059041012823
0,1,3,10.147327,17710221.12249884,59.07493923896084
0,1,3,13.363273,17779684.02916025,59.306642556610065
0,1,3,10.709315,18428449.786123417,61.47069219821668
0,1,3,8.541355,17939897.398166258,59.84105683488666
0,0,4,13.384243,18250550.792011864,60.877285024183074
0,0,4,7.60537,18456983.38671421,61.56587004548977
0,0,4,10.833814,18022248.45345445,60.1157503891774
0,1,3,10.494321,17279573.34157412,57.63845285544517
0,0,4,8.630853,17668003.746998146,58.934117231416074
